Date,SBI,BANKBARODA,ONGC,BPCL,PFC,RECL,INFY,HCLTECH,M&M,VED
01-01-2018,306.75,161.35,192,508.75,124,159.1,1032.15,876.9,745.5,324.6
02-01-2018,303,157.9,196.4,499.6,123.4,157.45,1028.3,894,753,327.05
03-01-2018,302.8,157.8,193.65,494.35,123.85,157.9,1022,896,753.7,332.25
04-01-2018,309.25,164.4,198.75,491.5,125.3,162.35,1015,893.15,755.75,341.5
05-01-2018,307.25,161.9,198,488.45,125.1,161.75,1014.25,899.5,755.6,338.85
08-01-2018,306.05,161.7,197.05,496.95,126.7,163.95,1035.2,896.15,760,340.2
09-01-2018,303.9,164.25,196.65,496,126.35,163.05,1039,893.7,761.85,338.5
10-01-2018,301.05,162.45,198,493.5,125,162.2,1053,915.9,760.3,334.8
11-01-2018,302.15,163.1,197.55,491.55,128,162.5,1076.5,914,764.35,334.6
12-01-2018,302.5,162.35,200.05,489.6,126.2,161.2,1078.65,926.75,766.85,338.8
15-01-2018,302.4,164.5,196.65,487.3,124.5,160.2,1081,909.85,758.35,338
16-01-2018,297.2,157.1,197.25,479,120.9,154.3,1125,949.3,748.35,331.15
17-01-2018,308.1,165.4,195.3,479.9,121.9,155.1,1148,955,741.65,332.9
18-01-2018,304.8,162.7,194.75,470.1,119.15,152.9,1152,957.25,759.3,324.9
19-01-2018,308.8,166,194.1,477.05,120.4,156.25,1145.9,958.3,765.65,332.45
22-01-2018,306.3,164.4,200.95,469.6,120.15,156,1148.1,972,759.05,327.9
23-01-2018,318.55,173.25,207.65,480.55,120.9,158,1176,994.9,769.75,344
24-01-2018,330.45,178.05,210.95,481.7,121.2,159.6,1182.85,1020,756.5,337.85
25-01-2018,311.9,166.9,207.75,480.75,119.25,158.3,1173.7,1020,762,345.4
29-01-2018,313,162.15,205.55,469.5,117.45,157.35,1180.55,1005.75,763,345.9
30-01-2018,313.5,160.05,203.95,480.9,117.05,156.6,1168,1000,764.9,341.8
31-01-2018,314.5,156.35,203.55,490.1,117.05,155.75,1149.1,984.05,765.9,340.9
01-02-2018,305.4,152.25,195.45,489,116.55,153,1144,991.85,801,343.05
02-02-2018,295.8,153,192.45,472.8,110.05,145.7,1145.3,991.25,770,332.5
05-02-2018,299,157.1,189.15,477.5,112.4,148,1139.9,992.3,762.45,332.75
06-02-2018,294.6,155.1,185.75,467.5,108.6,145.1,1111.4,952.3,751.8,323.6
07-02-2018,292.1,153.75,189.3,478.5,108.95,148.4,1108,938.25,746,313.2
08-02-2018,302.25,156.2,188.75,479.1,110.25,150.95,1133,942.3,755.9,315.65
09-02-2018,295.4,156.3,187.5,475.15,109.7,150.3,1112,965.5,750,316.4
12-02-2018,290.1,168.9,191.3,466.5,111.05,154.35,1101,940,746.05,315.2
14-02-2018,275.5,163.9,184.55,460,110.8,154.9,1091,934,743.9,312.65
15-02-2018,279.1,159.05,188.1,475.65,108.75,143.6,1113.5,941,748.95,324.2
16-02-2018,271.4,153.4,186.85,465.25,107.25,141.7,1124.65,933,742.5,320
19-02-2018,269.6,143.8,185.6,456.25,106.2,140.2,1134.2,914,726.3,321.55
20-02-2018,269.5,144.45,187.45,453.2,105.5,138.45,1135,908.05,709,329
21-02-2018,273.15,145.35,189.6,447.5,104.7,137.65,1145,945,708,329
22-02-2018,272.5,143.3,186.15,428.1,105.15,136.75,1159,945.05,721.6,328.7
23-02-2018,276.4,146.05,190.1,430.2,107.95,140.35,1154.4,953,719.9,338.7
26-02-2018,274.3,143.35,189.95,431.85,110.4,146.45,1139.95,948.95,735.4,342
27-02-2018,267.7,141.7,188.5,427.8,107.25,145,1147.7,952,738.9,341.5
28-02-2018,267.95,141.6,188,429.25,105.05,144.05,1169.85,941,727,330
01-03-2018,262.2,138.35,189.6,442.8,102.55,142.05,1160.25,942.3,731,322.5
05-03-2018,263.15,138.95,185.25,434,101.75,140.35,1159.7,937.9,737,315
06-03-2018,255.35,134.5,185.45,445.1,98.3,138.25,1146.25,931,719.9,312.45
07-03-2018,246.7,133.35,181.7,444.95,95.3,135.65,1147.8,950,707.8,310.15
08-03-2018,256.65,134.25,180.6,441.95,92.15,125.65,1158,949.5,724,307.65
09-03-2018,253.65,131.3,180.05,440.2,93.15,127.9,1164,945.3,726,305
12-03-2018,253.55,131.5,184,446.5,88.5,126.85,1184,967.5,737,316.55
13-03-2018,254.1,140.85,183.6,464.85,89.95,130.15,1182,960,732,319.65
14-03-2018,257.8,144.45,180.75,462.8,86.5,127.9,1181.1,965,728.7,319.05
15-03-2018,253.25,143.8,179.75,462,88,128.75,1181.9,957.15,734.35,316
16-03-2018,252.7,143.75,177,446.2,88.1,128.4,1170,962.2,742.15,310.75
19-03-2018,247.9,132.25,176.6,431,87.45,124.6,1148,923,741,308.5
20-03-2018,250,136.6,174.5,426,89.2,127.55,1164.55,940.85,741.2,288.15
21-03-2018,247.45,135.3,176,430.65,88.9,129.8,1166.2,940.1,747,285.9
22-03-2018,241.5,134.7,179,414,86.75,126.35,1156,927,731,290.45
23-03-2018,234.7,132.3,177.3,412.1,84.85,123.55,1165,956.6,733,275.4
26-03-2018,247.2,141.5,179.05,422.8,87,125.25,1155.6,966.6,745,285.5
27-03-2018,253.4,143.7,179.45,419.2,88.15,127,1152.1,970.05,744,287.5
28-03-2018,249.25,142.2,177.8,427.65,85.25,124.25,1140,966.3,737,279.05
02-04-2018,246,142.55,180.3,423.6,87,128.15,1136.7,983.7,747.5,282.1
03-04-2018,250.95,144.7,177.3,425.95,88,127.8,1139.4,968.5,770,283.5
04-04-2018,246.7,139.6,175,414.5,85.8,128.2,1122.7,959.25,758,271.9
05-04-2018,260.8,148.75,177.7,421.5,88.35,130.65,1146.05,962.95,771.8,289.55
06-04-2018,258.75,150.4,177,433.2,89.45,131.5,1127.55,952.55,771.45,284.9
09-04-2018,259.85,153.25,178.95,450.35,89.75,131.05,1111.45,953,786,281.45
10-04-2018,263.15,152.75,180,453.45,88.45,128.5,1114.65,951,779,284.8
11-04-2018,257.4,150.4,181.85,415.4,88.95,131.5,1124.5,969.35,787.5,297.15
12-04-2018,253.9,149,181.7,417,86.95,129,1164.05,1007,788,289.7
13-04-2018,250.8,150.25,182.45,406,86.3,127.35,1168,989.7,786.6,292
16-04-2018,249,149.75,181.5,407.7,87.65,129.4,1134.5,997.05,804,290.35
17-04-2018,248.15,147.9,180.65,409.95,87.55,128.65,1124.65,1011.9,810,288.1
18-04-2018,247,142.25,182.5,405.5,86.3,128,1125.95,999.35,798.7,292.1
19-04-2018,246.7,145.35,184.6,376.4,85.9,129.2,1133.4,1018.4,802.7,310.45
20-04-2018,241.85,145,182.3,371,85.25,128.9,1179.65,1057,798.15,309
23-04-2018,242.4,144.3,181,381.25,85.7,127.7,1185.95,1081,823.05,304.3
24-04-2018,240.7,141.7,182.7,383.2,85.2,127.3,1154.25,1062.2,839.7,298.65
25-04-2018,237.5,136.4,179.5,385.2,84.75,126.3,1155.95,1070,853,288.5
26-04-2018,233.25,138.15,180.25,387,83.3,125.7,1177.05,1074.65,853.5,290
27-04-2018,243.2,142.5,181.5,389,86.5,125.95,1184.65,1041.1,861.5,294.1
30-04-2018,246.05,148.7,180.7,386.55,88.1,127.5,1199.95,1053,873.05,298.45
02-05-2018,241.2,144.55,180.35,380.75,86.2,124.4,1192.1,1005.35,863.5,283.55
03-05-2018,241.6,142.8,180.75,377.5,85,123.5,1178,921,861.45,287
04-05-2018,241.75,140.2,180.25,379.7,84.1,122.6,1169.6,927.55,855.1,279.5
07-05-2018,247.2,143.3,184.15,385.7,86,123.75,1184,929.3,886.5,284.6
08-05-2018,250.3,145.4,182.9,393,84.4,122.55,1167.5,920,865.25,282.55
09-05-2018,248.1,144,182.65,385,84.8,122.55,1172,928.4,863.5,283.25
10-05-2018,247.1,138.55,187.85,390,83.3,119.7,1170,930.7,853.4,279.8
11-05-2018,250.8,142.4,187.7,399.9,82.85,119.05,1180.6,932.7,865.15,286.9
14-05-2018,252.4,142.65,187.3,404.5,79.3,115.7,1190.5,925,850.05,282.9
15-05-2018,246.55,139.3,188.9,405.95,76.15,114.95,1195.2,923.9,849.5,281.7
16-05-2018,242.9,131.9,185.4,397,76.4,114.65,1190.7,919.1,854.5,278.7
17-05-2018,242.55,129.45,188.5,390.5,76.65,116.05,1180,907.9,847.5,277.2
18-05-2018,239.6,126.45,185.15,387.65,74,112.4,1180,892,836.05,270.3
21-05-2018,244.5,129.3,185.85,393.9,73.05,109.8,1183.2,897,823,264.75
22-05-2018,255.7,132.8,185.3,396.85,73.65,109.2,1195,904.4,830,269.55
23-05-2018,263.45,136.75,175.35,376,72.05,108,1182.95,897,831.35,250.5
24-05-2018,268.8,138.8,167.7,370,75.5,113.75,1220,913,842.6,251
25-05-2018,267,141.25,175.15,381.3,76,113.3,1229.55,916,860,252.25
28-05-2018,271.95,145.25,175.7,401.25,80.1,119.3,1212.1,897,851,253.5
29-05-2018,263.65,140.3,175.15,404.45,80.25,119.4,1219.9,909,874.95,252.65
30-05-2018,266.95,138.15,174.5,400.2,79.25,117.95,1210.4,910.5,894.5,250.25
31-05-2018,270,136.9,177.9,406,81.15,118,1238,907.9,924,250
01-06-2018,267,137,172.8,408.55,81.95,116.95,1222.2,904.4,901.65,248
04-06-2018,263.2,131.95,170.5,407.9,82.15,113.6,1241,900.65,913,245.2
05-06-2018,263.25,127.55,171.2,406.8,79,108.8,1218.85,887.3,905.8,246.55
06-06-2018,270.25,130.5,171.15,409,80.75,111,1238.1,905,914.25,246.2
07-06-2018,269.55,131.1,173,415.95,83.2,116.75,1249.3,921.1,918.95,248.5
08-06-2018,273,132.3,173,410,82.35,114.75,1258.8,929.85,908.6,245.55
11-06-2018,273.6,133.75,173.3,414.2,84.2,116,1261,909.95,915,246.15
12-06-2018,284,133.85,171.55,415.5,84,116.25,1259,916.25,916,245.5
13-06-2018,287.3,137.15,170.4,419,84.05,118,1275,924.9,915,243
14-06-2018,282.85,135.3,168.6,418,84.05,116.4,1240,936,922.55,240.05
15-06-2018,277.85,131.35,165.65,411.35,82.5,113.4,1288.8,947.95,908.35,236.65
18-06-2018,276.6,129.95,165,421.5,80.6,112.45,1264.5,934.15,914.5,231.55
19-06-2018,272.5,128.05,164.05,413.6,79.85,110.4,1242,919.2,893,224.05
20-06-2018,273.2,125.05,162.55,411,82.3,111.05,1241.45,908.45,903.1,228.15
21-06-2018,268.8,122.1,160.1,426,81.3,110.25,1246.55,900.95,883.1,228.8
22-06-2018,273,121.55,159.4,424.05,82.15,111.2,1246.4,905.45,910,228.75
25-06-2018,268.5,116.5,156.75,412,80.55,108,1269.7,908,905.15,230.2
26-06-2018,267,117.8,158.25,415.15,80.45,107.4,1280.05,912.7,895.05,231
27-06-2018,261.05,114.55,156.25,380.65,75,102.3,1271.5,922,892.85,230.15
28-06-2018,257.6,112.8,155.25,369,73.85,99.6,1284.3,911.3,906.5,230.2
29-06-2018,259.2,112.75,158,375,77.45,105.5,1310.65,926.9,896.6,236.2
02-07-2018,260,113.6,155.35,368.3,74,101.5,1337.8,925.9,885.05,237.35
03-07-2018,258,113,157.95,373.65,73.8,102,1355.5,937.5,894,231
04-07-2018,257.4,113.25,156,369,72.45,100.7,1348.4,926.8,901.9,228
05-07-2018,256.6,113.4,156.8,371.3,72.45,99.95,1286.5,931,911.5,219.2
06-07-2018,256.55,115.25,155.55,373.4,74,104,1285.15,942.3,925.5,219.05
09-07-2018,261.35,117,158.2,376.35,74.5,103.05,1301.2,963,932.5,225
10-07-2018,263.2,119.35,158,374.8,75.75,103.6,1299.1,980,928.95,226
11-07-2018,259.05,116.15,158,370.8,75.2,101.1,1319,990,931.55,218.2
12-07-2018,262,118.8,158.55,377.1,73.25,100.15,1295,1010,914.4,211.85
13-07-2018,257.35,118.05,154.6,387.05,70.75,96.45,1323,983.1,907,210.05
16-07-2018,251.1,112.45,154.25,383,68.2,93.4,1336,975.4,900,206
17-07-2018,258.95,120.8,156.15,393.95,71.25,95.45,1327.3,983.8,924,210.25
18-07-2018,260.5,118.05,160.3,401.5,69.85,91,1323,990,903.15,203.9
19-07-2018,260.3,119.7,161.8,399.5,71.25,91.9,1315.95,981.7,912.45,208.2
20-07-2018,262.7,120.3,158.3,388.7,71.4,91.6,1352,998,908.7,203
23-07-2018,266.6,126.3,157.4,389.1,70.75,91.5,1351.9,1004,907.2,210.7
24-07-2018,266.65,133.4,157.5,396.2,76.85,96.9,1375.35,989.4,920,215.65
25-07-2018,271.35,131,159,394.95,78.1,97.85,1381.15,965,909.6,218.15
26-07-2018,289.25,138.75,162.6,388.7,80.65,107.05,1373.7,957,912,217.3
27-07-2018,286.55,137.75,161.45,396.6,84.25,110.65,1371.2,963.4,909.65,220
30-07-2018,296.5,152.15,164.3,395.55,85.55,113.7,1351,947.95,933.3,225
31-07-2018,293.6,153,165.9,390.5,87.4,117.45,1368,964.6,934.1,222.75
01-08-2018,294.3,147.95,167.15,397,86.3,114.95,1352,977,929,217.95
02-08-2018,294,146.25,167.1,402.1,85.8,113.6,1353.4,963,911.25,214
03-08-2018,299.9,149.5,166.6,400.9,85.6,114.45,1365.75,964,920.25,222.95
06-08-2018,308.9,150.95,169.1,400.75,86.1,115.95,1364,958.2,934,224.25
07-08-2018,303.9,146.15,167.5,394.2,84.55,117.7,1367,968.4,926,226.8
08-08-2018,309.85,148.5,172.8,388.95,81.65,111.3,1362,963.75,927.8,225
09-08-2018,317.65,153.7,169,388.75,87,115.55,1379.2,958.5,932,230.55
10-08-2018,302.7,148.05,169.05,401,86.45,114.9,1382.25,966,944.25,222.4
13-08-2018,296.7,146.8,166.3,378.5,82.55,111.5,1408,982.95,955,216.1
14-08-2018,295,146.25,166.1,376.9,82.9,112.25,1407.45,997,950,215.45
16-08-2018,293,142.85,164.35,378.3,81,108.95,1429,997.3,950.7,209
17-08-2018,302.2,146.6,163.2,377,82.3,110.45,1426.55,1004.95,961.4,214.55
20-08-2018,307.6,151.35,169,377,82.25,113.1,1388.2,989,969.55,221.65
21-08-2018,307.1,151.2,170.75,369.3,82.3,112.95,1386,1004.65,959,218.85
23-08-2018,302.45,149.8,171.7,358.5,80,111.6,1400,1026,960,215.2
24-08-2018,300.6,147,174.6,357.75,80,111.3,1379.35,1023.4,968,223.5
27-08-2018,306.95,149.6,176.2,361.8,84.75,119.05,1416,1037.85,979.5,225.4
28-08-2018,305.8,144,175,358.8,81.7,114.9,1425,1040.35,977.45,230.35
29-08-2018,309.85,147.25,176.9,361.65,84.55,118.2,1411,1034.9,984.95,227.95
30-08-2018,308.9,150,178.2,362.85,85.85,120,1418.1,1018.8,981.9,229.9
31-08-2018,310.3,153.1,179.85,361.5,84.4,119.8,1440,1044.35,965.3,228.3
03-09-2018,305.65,151.3,177.2,359.8,84.5,119.05,1436.2,1048.6,945.6,228.05
04-09-2018,296.25,145.55,174.3,350.75,81.55,114.1,733,1076,934.75,225.1
05-09-2018,296.9,144.45,173.75,349.6,83.6,115.05,729,1077,931.05,228.75
06-09-2018,294.9,145.7,173.9,353,86.7,117,726,1088.8,932.2,229.85
07-09-2018,291.1,147.95,171.7,356.9,87.4,115,734,1072.5,973.5,233.25
10-09-2018,284.5,146.7,168.3,344.05,88.6,115.5,733.4,1090.45,939,222.5
11-09-2018,282,139.6,167.75,337.95,80.5,110.85,733.7,1082.5,947,220.3
12-09-2018,285.85,133.4,168.5,335.35,82.05,108.5,740.9,1084,937,223.35
14-09-2018,290.65,134.2,173,355.25,84.85,112.55,735,1070.3,950.55,235
17-09-2018,285.1,135.4,172.35,364.2,84.75,113.6,726.9,1078.15,952,235.5
18-09-2018,273.6,112.2,174,357,82.2,111.65,720,1084.95,945.9,230.1
19-09-2018,271.15,116.35,177.4,364.5,83.35,113.75,719.6,1087.15,949.25,230
21-09-2018,270.45,112.3,180.3,376,80.7,106.85,710,1089.2,960,230
24-09-2018,263.35,107.1,180.9,368.1,79,97.35,719.95,1095,898,230.25
25-09-2018,272.5,109.3,182.05,364,81.1,101,726,1118,896,229.95
26-09-2018,263,108.85,180.1,367.65,82.75,102.2,719.9,1090.35,887.5,241.55
27-09-2018,265.5,104.7,176.4,371.1,80.5,98.5,724.3,1090,874,239.75
28-09-2018,265.5,99.4,178.65,374.95,76.25,98.5,731.7,1085.95,864.5,232.35
01-10-2018,274.1,104.25,179.9,370,79.4,102.5,742.95,1095,847.15,233.75
03-10-2018,271.5,102.7,181.3,377,79.5,105,728.55,1085.35,788,240.45
04-10-2018,269.4,102.3,163.35,306.5,77.5,103.7,711,1081.1,791.5,239.1
05-10-2018,258.3,98.9,147.1,266.25,75.8,100.05,722.5,1080,766,229.7
08-10-2018,266,97.2,150.05,265,74.15,100.7,714.65,1073.65,776.05,207.3
09-10-2018,262.75,92.9,146.9,256.55,73.95,99.2,721,1067.2,763,212.15
10-10-2018,277.3,95.5,148.6,265.2,77.9,104.65,700.35,1050.85,764.9,218.05
11-10-2018,261.7,93.95,152.65,278.25,75.4,100,675.4,1012.9,730,208.75
12-10-2018,263.7,96.45,157.45,287.85,79.05,102.4,678.15,982.25,768.5,214.5
15-10-2018,263.15,97.7,160.35,295.55,82.05,103.55,703.5,1001.8,749.9,211
16-10-2018,270.35,100.1,165.3,302.85,82.3,105.35,692,1001,779,212.4
17-10-2018,261,99.7,162.25,285.45,80.3,102.25,705.5,1022,757.55,208.7
19-10-2018,261.15,102.85,160.75,283,82.2,104.15,683.5,957,742.85,212.7
22-10-2018,260,102.55,156.2,270.75,80.9,103.7,680.5,973.8,731.7,212.9
23-10-2018,255.9,101.7,156,273,82,104.3,663.05,951.65,732.95,210.4
24-10-2018,255.9,102.9,157.65,280.15,83.6,108.95,650,990,735,213.05
25-10-2018,250.65,98.7,155.6,277.25,81.5,106.65,647.3,1003,733.35,204.55
26-10-2018,247.9,98.95,152,280.4,84.25,106.5,634.05,967,727,203.75
29-10-2018,267.5,107.35,154.3,276.5,91.45,112.6,646.1,986.2,745.4,211.2
30-10-2018,273.9,111.2,153.65,265.9,91.8,111.8,658.9,1006.35,746.35,211.45
31-10-2018,280.75,110.35,153.1,274,95.55,116.7,685.95,1062,764.5,210.55
01-11-2018,285.65,107.35,154.15,286,94.7,117.8,667,1015.5,756,213.4
02-11-2018,285.55,110,157.25,301,93.65,118.65,663.2,1004.3,783.6,227
05-11-2018,296.1,111.25,155.25,291.8,94.65,116.6,663.7,1021.5,772.9,223.1
06-11-2018,285.25,110.3,156.05,285.3,97.9,118,667.1,1022.2,777.3,207.75
07-11-2018,287,111.05,157,288.8,98.45,119,677.45,1033,793.5,210
09-11-2018,283.1,111.45,156.3,296.65,103.3,124.5,658.7,1028.05,795.25,209.25
12-11-2018,277.2,109.2,156.05,290.8,100.4,121.95,665.05,1039.05,778.6,202.85
13-11-2018,279.4,109,156.5,302.7,102.5,123.9,664.45,1031,788.85,205.6
14-11-2018,283.05,112.5,160.6,314.05,103.65,124.6,652.4,997,772.15,203.8
15-11-2018,285,112.55,158.45,322.5,107.3,126.25,655.65,988.65,767.5,207.1
16-11-2018,291.55,116.1,156,319.5,101,120.3,652,1022,768.2,206.8
19-11-2018,288.05,115.2,154.85,324.55,102.75,124.7,651.95,1040,781.2,211.5
20-11-2018,282.6,110,153,322,102.5,123,640.6,1011.65,782,205.1
21-11-2018,286.5,112.4,151.8,325.9,104.3,124.6,619.5,984.35,769.4,201.95
22-11-2018,282.65,109.85,152.05,319.3,99.4,121,620.85,979.05,745.9,199.65
26-11-2018,286.5,108.5,147,326.55,101.8,122.25,621.2,997.05,747.6,195.75
27-11-2018,289,108.85,146.3,335.3,101.6,121.4,641,1021.7,752.5,194.75
28-11-2018,284,104.35,142.3,320.2,92,110.8,664.5,1039.5,749.95,192.8
29-11-2018,288,105.1,141,329.45,92.35,106.6,665,1017,775.6,198.5
30-11-2018,284.05,105,139.4,326.05,86.25,100.25,670,1015.1,790.95,196.05
03-12-2018,287.1,106.85,142.5,325.5,97.3,105.6,672.45,1019.95,763.45,202.95
04-12-2018,282.6,107.75,146.2,333,97.15,106.1,683,1037,741.65,206
05-12-2018,280.2,107.65,143.2,330.05,91.9,104.9,682.05,1046.05,718.9,198.1
06-12-2018,275.6,105.1,140.2,324.95,89.9,103.1,669.7,1012.35,712.45,195.3
07-12-2018,276,106.25,139.4,326,89.5,104.7,681,961.9,720,195.55
10-12-2018,274.35,105.6,137.1,331,84.2,100.3,670.3,938.8,710,192.25
11-12-2018,281.75,108.7,138.9,326,88.2,102.5,673.25,960,722.35,194
12-12-2018,285.3,112.9,142.5,328.4,85.5,102,678.1,970.35,750.5,199.2
13-12-2018,288.85,111.5,143.3,334.85,86.25,101.9,695.35,976.5,758.2,200.4
14-12-2018,288.7,111.25,146.25,344.95,90.55,104,706.15,960.1,757,201.9
17-12-2018,290.25,111.65,148.1,351.95,91.75,105.5,692.75,972.1,755.6,205.4
18-12-2018,293.9,112.35,147.55,353.4,96.8,107.8,677,985,772,209.8
19-12-2018,299.5,115.4,148.6,360.5,96.85,107.15,664.6,958,785.9,206.75
20-12-2018,294,114.95,148.45,370.5,98.5,109.5,666.9,961.5,794.95,203.1
21-12-2018,292,115.05,148.4,374.35,98.25,109.6,646.55,948,778.2,199.85
24-12-2018,293.5,115.25,148.2,365.7,100.7,114.25,648.5,938,788.15,196.4
26-12-2018,294.55,118.5,146.85,367.2,100.3,115.8,643.9,941.95,789,196.75
27-12-2018,293.3,116.1,148.7,359,102.25,118,656.35,952.1,793.05,196.7
28-12-2018,294.45,118.5,150.6,361.2,105.85,122.6,656.1,963,803.8,199.9
31-12-2018,295.65,118.6,149.8,363,107.6,121.5,659.6,964.2,804.8,202.15
01-01-2019,300.7,123.8,148.25,368.5,107.05,120.6,665.95,960,773,202.5
02-01-2019,293.8,119.55,146.85,355.65,104.2,118.9,668,946.1,740.55,193.2
03-01-2019,291.05,119.6,142,351.8,106.15,121.65,668,949,718,188.5
04-01-2019,297.3,121.85,146.05,359.45,106.9,121.5,660.25,932,726.7,193.9
07-01-2019,296.55,122.55,148.25,354.75,107,119.6,671.7,945,730,193.6
08-01-2019,305.5,123.5,147.1,350.65,108.8,121.35,670,944.1,723,195.6
09-01-2019,304.75,122.8,145.35,340,107.7,121.1,675.6,936.25,725.8,195.05
10-01-2019,305.4,123.55,143.35,335.4,107.7,122.45,680.8,934,732.5,195.5
11-01-2019,301.65,121,144.3,336,107.15,124,684.35,939.55,725.4,196.7
14-01-2019,300.5,120.7,143.6,334.5,106.7,124.45,701.3,939,726,193
15-01-2019,301.65,121.3,145.4,341.85,108.2,126,728.3,948,726.75,198.8
16-01-2019,303,120.95,146.4,347.1,107,124.85,735.95,937.4,726.6,196.55
17-01-2019,297.4,119.15,144.75,354.15,107.35,128,733.2,952.8,734.5,196.85
18-01-2019,295.3,118.05,146.75,353.9,107.25,126,734,968,735,198.75
21-01-2019,292.3,115.95,145,351.6,104.5,122.6,743.25,964,728.5,198.1
22-01-2019,290.85,113.8,144.3,352.45,100.75,122.95,747,943.5,707.75,191.2
23-01-2019,286.2,111.4,143.3,356.2,102,120.65,731.65,943.15,694.1,192.5
24-01-2019,288.15,112.3,141.75,354,105.2,122.8,734,948,697.7,193.55
25-01-2019,285.65,110.55,142.2,356.15,102.9,121,730.3,975,683.55,195
28-01-2019,282.5,109.3,141.55,347.6,101.1,119.1,731,975.6,677,192.2
29-01-2019,281.45,114.9,140.8,344.9,101.2,123,730.05,989.6,670.5,192.65
30-01-2019,287.35,113.3,139.5,340.2,100.25,125.9,724.3,1016.2,674.3,194.45
31-01-2019,294.8,112.8,140.75,347,103,124.2,750,1006,680.75,197.95
01-02-2019,282.6,110.75,141.9,342,103.65,124.8,756.7,1041.55,687.3,161.6
04-02-2019,284.1,110.3,146.45,338.5,101,121.25,755.9,1046,674.4,162.35
05-02-2019,284.5,107.6,143.25,337.2,100.45,116.8,755,1045.4,687.55,163.55
06-02-2019,289.45,109.5,147.5,340,101.85,119.6,763.75,1056,695.85,164.75
07-02-2019,287,109,148.15,339.5,104.9,124.75,763,1065,702.65,163.1
08-02-2019,286.55,104.7,143.45,337.75,100.7,119.2,760.9,1068,680.95,154.6
11-02-2019,280.45,104.35,138.25,334,99,119.2,760.45,1077,650,151.8
12-02-2019,275.1,102.75,137.3,339.3,99.55,121.75,750.4,1061,647.6,152.9
13-02-2019,267,102.35,133.35,328.8,100.2,120.05,754,1069,641,150.45
14-02-2019,267.5,103.6,132.95,317.55,101.25,120.2,740.35,1060.75,634.45,152
15-02-2019,262.8,100.85,135.1,327.75,103.8,123.05,742.05,1059.4,627.55,147.55
18-02-2019,259.5,99.15,137.15,327.8,103.7,119.85,741,1048,623.4,147.95
19-02-2019,262.75,102.35,139.05,336.75,107.75,125.35,724,1043.55,634.25,152.95
20-02-2019,268,103,144.1,340,108.9,128.1,740.55,1060,632.65,160.2
21-02-2019,268,103.05,146.6,337,110.55,128.5,734,1053.9,634,164.4
22-02-2019,270.8,102.9,148.75,345.95,111.4,133.15,734.9,1069.65,646.25,169.65
25-02-2019,270.15,102.85,148,336,111.2,132.3,755,1083.5,650.3,170.9
26-02-2019,266.15,101.45,147.65,336.65,111.6,134.3,741.55,1058.4,650,169.4
27-02-2019,267.6,100.95,148.2,330.55,112.3,133.8,734.5,1061,651.8,164.1
28-02-2019,269.15,101.15,150.5,338.5,112.6,136.8,734.7,1050.85,645.55,170.7
01-03-2019,272.85,108.5,149.5,346.6,113.15,137.4,741.8,1057,648.9,173.6
05-03-2019,275.95,112.5,155.1,363,116.5,144.6,732.75,1052.05,656,174.5
06-03-2019,278.1,111.85,155,372.8,114.75,143.7,732.25,1044.6,658.2,178.6
07-03-2019,281.95,115.2,152,369.7,112.05,144.4,723.3,1035,671.8,175.85
08-03-2019,281.5,113.45,151,369.5,108.65,143.9,713.2,1007,669.3,172.15
11-03-2019,286.95,116.2,152.6,387,111.95,134.3,711.05,1005.05,680.5,176.65
12-03-2019,287.3,115.05,151.8,388.8,110.5,133.2,706.75,1014,684.4,178.3
13-03-2019,293.85,115.45,149.85,389.4,111.4,135.25,709,1025.5,683.9,172
14-03-2019,292.1,116.6,152,390.9,111.25,137.5,708.45,1006,685.5,173.5
15-03-2019,297.8,117.95,154.1,396,111.5,144,720,1032,696.3,175
18-03-2019,299.3,121.2,154.55,406.6,115.65,145.95,709.5,1015.7,685,173.35
19-03-2019,302.75,125,156.65,409.2,119.95,148.8,725.9,1040.75,690.95,172.9
20-03-2019,304.05,126,152.5,387.5,114.45,145.3,737.8,1036.4,679.4,174
22-03-2019,297.9,119.95,152.25,377,112.7,140.9,745,1030.45,677,173.2
25-03-2019,293.95,118.3,159,383.95,118.9,156.2,733.95,1017.7,663.8,168.2
26-03-2019,304.8,122.15,160.2,384.4,118.2,152.75,727.8,1038,669.5,174.25
27-03-2019,308,121.15,160.1,379,118.05,149.75,728.9,1042.5,659,174.7
28-03-2019,319.2,129.75,156.75,387.3,117.7,149.25,739.1,1085,655.2,177.95
29-03-2019,320.55,128.75,160,397.8,122.3,152.5,742.15,1087,675,184.8
01-04-2019,321.4,132.3,157.9,391.4,119.15,145.4,753.75,1110,661.9,188.45
02-04-2019,330.9,133.75,158.3,382.4,121.75,148.15,755,1102.05,670.5,188.1
03-04-2019,321.1,132.8,154.9,363,120.1,151,751.65,1114.65,659.65,185.6
04-04-2019,322.3,131.15,154.8,353.9,119.95,151.2,748.95,1090.35,653.05,187.55
05-04-2019,317.7,131.05,156.7,358.25,121.3,154.2,759.55,1092,658.1,192.1
08-04-2019,312.75,130.9,157.8,350.3,119,150.4,769.15,1096.4,666.65,186.55
09-04-2019,314.6,132.3,157.75,355.6,120.5,153.4,760.8,1118,668.1,190
10-04-2019,310.7,129.45,158,359,120.25,150.1,752.85,1098.75,669.95,189
